0.0064311,0.0073737,0.009394,-0.0034164,0.0083212,0.014302,0.0060344,0.0048936,0,0.019396,-0.0047449,0.010741,0.025643,0.038644,0.014911,0.015526,0.0068023,0.025003,1.0341,103,0.042561,0.0061746,0.0091129,-0.3,-0.2,-0.063081,-0.062936,-0.053893,-0.027909,-0.073688,-0.083287,0.0061683,0.0094313,-0.00014202,0.011013,0.0094819,0.014154,0.002864,0.0043399,0.0052561,0.0034885,0.0093038,0.0041237,0.0019695,40,0.2,40.4,7.3902,5.7991,6.0234,6.2206,5.9243,NaN,NaN,NaN,NaN,NaN,NaN,0.022166,NaN,0.024973,0.0051332,-0.010331,-0.0014435,0.0013695,0.0062299,-0.0035544,0.009519,0.0019893,-0.0027517,-0.0043834,-0.0012943,0.00035783,0.025062,0.024722,-0.067809,0.03107,0.37,0.09,0.1,0,0.07,0.03,0.03,-0.01,-0.04,0.55,0,0.33,0.81,1.19,1.19,1.33,2.05,NaN,0.0022001,0,0.0012095,-0.0051425,-0.0030166,-0.0029985,-0.0032626,0.0095289,-0.01005,0.012233,-0.00069025,0.0022346,0.0033725,-2.225e-05,-0.0030075,0.0052356,-0.0043573,0,0,0,-0.00024929,0.0006663,-0.0011241,0.00026107,-2.1836e-05,-0.0081467,0.0048188,NaN,0.0010662,0.0049292,0.0041384,-0.014792,NaN
0.0064981,0.0070194,-0.0035764,0.019929,0.00061571,0.021079,0.014341,0.014547,0.015655,0.0063781,0.016508,0.025794,0.027245,0.029655,0.030498,0.021102,0.0040524,-0.0045017,1.5153,65,0.044026,0.0039734,0.0077654,-0.4,-0.4,0.023706,-0.15721,-0.15236,-0.26161,-0.074787,-0.055003,0.0057742,0.010434,0.0015611,0.023615,0.0082235,0.012416,0.0022219,0.0031472,0.0029387,0.0048251,-0.006687,0.0036969,0.001229,40.2,0.1,40.5,7.3715,5.6168,5.9687,6.2841,5.961,NaN,NaN,NaN,NaN,NaN,NaN,0.01099,NaN,0.016414,0.013337,0,-0.0021498,-0.002093,0.0027009,0.0028753,0.020826,0.021534,0.014651,0.0042067,-0.00085667,6.7223e-05,0.016599,0.018723,-0.040203,0.014299,0.16,0.07,0.15,0.14,0.11,0.13,0.13,0.1,0.01,0.46,-0.01,0.31,0.76,1.16,1.16,1.27,1.9,NaN,-4.6267e-05,0,0.0013501,-0.0064136,0,0.005997,0,0.0031495,0.01005,-0.01833,0.0013801,0.0022346,-0.003407,-0.0047059,0.0030075,-0.0052356,0.0043384,0.0034542,0,0,0.0013021,-0.00022927,0.001349,0.0018349,-2.1634e-05,0.012203,-0.0048895,NaN,-0.0025394,0.012134,0.0067343,0.024929,NaN
0.0058263,0.0066295,0.011984,0.0067964,0.0078034,0.014951,0.0082661,0.0095806,0.0047654,0.020152,0,0.031899,0.025429,0.034045,0.0089433,0.013824,0.014736,-0.01935,0.9237,66,0.030738,-0.0023587,-0.0010659,-0.1,-0.2,-0.010091,0.073266,-0.073886,-0.04512,-0.092936,0.002185,0.0042855,0.0056408,0.0067835,0.00064809,0.006608,0.0091024,0.0030075,0.0035178,0.0040267,0.0040351,0.011224,0.0032747,0.0013501,40.3,0,40.7,7.3119,5.5607,5.8721,6.1883,5.9814,NaN,NaN,NaN,NaN,NaN,NaN,-0.043038,NaN,-0.0030427,0.0057095,-0.010331,0.0071327,0.0041056,0.0051814,-0.00085226,-0.020081,-0.018366,0.0087249,-0.0005895,0.0016473,0.00056743,0.014949,0.019023,-0.034677,0.01141,-0.06,0.14,-0.11,0.06,0.24,0.23,0.19,0.14,0.1,0.66,-0.06,0.43,1.06,1.45,1.41,1.47,2.06,NaN,4.6267e-05,0,-0.00071035,-0.00062286,0.0030075,-0.005997,0.0064935,-0.012658,0,0.012195,0.0017231,-4.9825e-06,-0.0033727,0.0046838,0.0030075,0.0026076,-1.874e-05,-1.1891e-05,0,0,-0.0014898,0.00064631,-0.0016865,-0.0020189,-2.1434e-05,-0.0040897,-0.0048193,NaN,0.0046457,0.0028283,0.0020204,-0.015342,NaN
0.003108,0.0030221,0.0036459,-2.6934e-05,0.0090643,0.0011412,0.0070341,0.0071268,-0.0047654,0.0074562,-0.0070409,0.023262,-0.0065743,-0.0073457,-0.0030038,0.0011427,0.0053073,0,-0.1473,62,0.025018,0.0014657,0.0023157,-0.1,0.2,0.028659,-0.042689,-0.0020747,0.062132,-0.048095,0.044765,0.0024433,0.0043254,0.0070176,0.0042024,0.0043169,0.0053351,0.0028409,0.0013745,0.0017338,0.0028341,0.0021054,0.0028566,-0.0012273,40.2,0,40.6,7.3152,5.5373,5.8377,6.25,5.961,NaN,NaN,NaN,NaN,NaN,NaN,0.045693,NaN,0.0076207,0.0099968,0.010331,-0.0035853,-0.00073146,0.0040665,-0.0027397,0.0014723,-0.0063277,0.0018852,-0.0018192,0.0022964,0.00089916,-0.0086641,-0.005491,0.038382,-0.020284,0.49,0.27,0.37,0.19,0.11,0.15,0.03,0.09,0.08,0.44,-0.18,0.13,0.68,1.11,0.95,1.07,1.65,NaN,-0.0026175,0,-0.00071086,-0.0041623,-0.006015,0.005997,-0.0064935,-4.0313e-05,0,-0.0030627,0.00033931,-4.9603e-06,0.0033613,-2.1836e-05,-0.0030075,-0.0026076,-0.0043197,-1.1809e-05,0.003252,0.0033727,0.0023502,0.00032895,0.0033158,0.0020874,-0.0046189,0.0039918,0.0047962,NaN,-0.00076021,0.0097263,0.0090067,-0.012252,NaN
-0.00058554,-0.00080784,-0.0033649,0.012104,-0.00033018,-0.024239,0.0011682,0.008248,0.013056,0.019609,0.0082105,0.0021934,-0.061172,-0.10548,0.0047306,-0.018455,0.013139,-0.023258,-1.7888,6,-0.01235,0.0038153,0.002495,0.1,-0.6,0.044337,0.083631,-0.079956,-0.051928,-0.10172,0.019137,0.0022887,0.0034367,0.014303,-0.0042024,0.0044263,0.0061705,0.0018895,0.0016352,0.00082023,0.00084101,0.00065818,0.002442,0.0036774,39.9,-0.1,40.3,7.3441,5.6021,5.9162,6.2785,5.9189,NaN,NaN,NaN,NaN,NaN,NaN,-0.079375,NaN,-0.007999,0.0077067,0.030993,-1.2539e-05,-0.0027481,0.0023727,0.0026092,0.017629,0.027242,-0.0086986,-0.0017954,8.5122e-05,0.0014919,0.038913,0.039376,-0.10773,0.0231,0.08,0.15,-0.01,0.3,0.32,0.08,0.06,0.01,0.04,0.51,-0.27,0.35,0.92,1.11,0.93,1,1.61,NaN,-0.00044078,0,-0.00028448,-0.0017743,-9.0725e-06,-0.005997,-0.0032415,-0.0032614,0,-0.012167,-0.0010344,-4.9383e-06,-1.1261e-05,-0.004662,0,0.0026008,0.0043011,-0.0034305,-1.0541e-05,-1.1337e-05,-0.00074763,-0.0015207,-0.0012378,-0.00010002,0,-0.0040402,-0.0047962,NaN,-0.0021579,-0.0046306,-0.00099954,0.029341,NaN
-0.0056953,-0.005716,0.0059929,-0.052531,0.0063642,-0.034466,-0.0070259,-0.002349,0.001178,-0.02831,0.011616,-0.0087799,-0.078973,-0.12853,-0.0036917,-0.040385,0.0065055,0.016337,-3.5122,-85,-0.031857,-0.0015624,-0.0025721,0.1,-0.6,0.010006,0.06113,0,0.032462,-0.026614,0.086884,-0.0087363,-0.024886,-0.083795,-0.00064809,-0.027317,NaN,0.0029844,0.00035005,0.0024567,0.015432,0.0032116,0.0016247,0.00097835,40,0.1,40.4,7.2654,5.4381,5.8579,6.1612,5.9296,NaN,NaN,NaN,NaN,NaN,NaN,-0.048423,NaN,-0.00029438,0.0016437,0.030993,-0.0021244,0.00032355,0.0030564,0.00045527,-0.017269,-0.017956,-0.0028052,-0.0014732,-0.00016431,0.0022324,-0.0057076,-0.0076581,0.028427,-0.01862,0.03,-0.01,0.18,0.05,0.03,-0.01,0.03,-0.04,0.01,0.47,-0.12,0.37,0.92,1.07,0.93,0.93,1.59,NaN,0.0011132,0,-0.00078275,-0.0028244,-9.1274e-06,-0.0030256,0.0032415,-9.3657e-05,0,-8.4172e-05,-0.00034452,-4.9164e-06,-0.0033501,0.0046404,0,-0.0052016,-1.842e-05,0.0034188,-0.0032415,-0.0033613,-0.00061982,-0.0051229,0.00089479,-0.00061741,0,0.0039445,-0.0096155,NaN,-0.00036977,-0.00047234,-0.00050212,-0.025495,NaN
0.00078832,-4.278e-05,0.010001,0.014715,-0.013157,-0.0012059,-0.0047101,-0.0035361,-0.0035412,-0.030423,0.0057577,-0.007749,-0.0012631,-0.0039996,0.0013185,-0.0024255,0.020544,-0.0069695,-0.4187,-33,-0.031356,0.0016499,-0.0011419,0.3,0,-0.0031162,0.13589,0.0067265,0.09821,-0.077625,-0.047046,0.0017234,0.00015748,-0.021979,-0.011082,0.0034148,0.005311,0.00078388,0.0025924,-0.0011821,-0.0065307,-0.00083839,0.0024321,0.0070646,40,-0.1,40.4,7.3395,5.4889,5.8916,6.3279,5.9296,NaN,NaN,NaN,NaN,NaN,NaN,0.026887,NaN,0.015007,-0.0042794,-0.010331,-0.0077731,-0.0030452,-0.0013792,-0.0042871,0.0066025,0.012169,-0.006715,-0.00060953,-0.00084413,0.0011387,-0.040366,-0.040502,0.13675,-0.056976,0.26,0.66,0.66,0.83,0.58,0.33,0.25,0.09,0.09,0.87,0.28,0.94,1.24,1.14,0.92,0.76,1.42,NaN,0.002477,0.00071978,-0.0020666,-0.0030425,0.015074,0.021017,0,0.016218,0,0.024531,0.0013674,-4.8947e-06,0.0033389,-2.1434e-05,0.005988,0.0052016,-1.8263e-05,-0.0034188,0.003231,0.0033501,0.0011037,0.0063506,0.00072225,-8.6341e-06,0,-0.0039918,0.014435,NaN,-0.0035262,-0.013088,-0.0066852,0.016333,NaN
0.0012231,0.0011971,-0.0068233,0.001574,0.007288,-0.0072923,-0.0023655,-0.0047314,-0.0047371,0.022906,-0.012711,-0.0078095,-0.010182,-0.016178,-0.018837,-0.0085406,0.0025369,-0.0058435,-0.8952,-52,-0.027979,0.0040185,0.0021746,0.2,-0.8,0.088363,0.013245,-0.013499,-0.029381,0.0022396,0.13109,-0.001311,-0.0066883,0.0047397,-0.011538,-0.0063133,-0.0079204,-0.0040829,0.0016568,0.00027291,0.0015516,0.0018035,0.00283,0.0031508,39.6,0,40.1,7.2116,5.5373,5.7203,6.0936,5.8665,NaN,NaN,NaN,NaN,NaN,NaN,0.018726,NaN,0.012947,0.0031838,0.010331,0.0028103,-0.0016859,-0.004149,0.00071255,-0.0024719,-0.0051714,-0.00055885,0.0014082,0.00053597,0.0011889,-0.00087681,-0.0027812,0.014485,-0.0177,0.22,0.1,0.01,-0.17,-0.2,-0.18,-0.15,0.05,0.1,0.75,0.07,0.55,0.82,0.74,0.55,0.59,1.3,NaN,0.0031626,0.00036011,0.00092692,-0.0041063,-0.021071,-0.026969,0,-0.012987,0,-0.006237,0.0010169,-0.0022099,-1.1111e-05,-0.0046189,-0.005988,-0.0026008,-1.8108e-05,0.0034072,-0.003231,-0.0033501,-0.00012915,-0.002399,-0.00022959,0.00042091,0,0.0038984,-0.0096386,NaN,-0.00070361,-0.0016014,-0.0030068,-0.0033973,NaN
0.0075962,0.0066861,-0.00044541,-0.0367,-0.026704,0.0060806,-0.010706,-0.016747,-0.021612,-0.13156,0.013857,-0.015804,0.038879,0.064458,0.0016925,0.0073256,0.0063164,0.037957,0.3514,64,0.0067603,-0.0041935,-0.0058869,0.1,0.2,-0.0028612,-0.069712,0.10627,0.14692,0.064958,0.11609,0.0051593,0.0096233,0.045327,0.0029796,0.0093244,0.013428,0.0036127,0.0026973,0.0018175,0.0020776,0.0017094,0.0024194,0.0022962,39.6,-0.3,39.9,7.2556,5.5053,5.7869,6.2146,5.8406,NaN,NaN,NaN,NaN,NaN,NaN,-0.057806,NaN,-0.0020471,-0.000987,0,0.0028404,0.0026959,0.0020766,-0.00056482,0.0015579,0.0033333,0.0034974,-0.0010766,-0.0047702,-3.0199e-05,0.004027,0.0068572,-0.0011715,-0.0084811,0.02,-0.06,0.1,0.01,0.01,0.03,0,-0.01,-0.02,0.67,0.15,0.54,0.81,0.75,0.53,0.56,1.26,NaN,0.00034566,0,-0.0012837,0.0027394,0.0059969,0.0089596,0.0032415,-4.2442e-05,0,0.011788,-0.003413,0,-0.0033278,0.0045977,0,0,-0.0042463,-0.0034072,0,0,-0.0018408,0.0014879,-0.0040691,-0.00069621,0,-0.0039445,0.0048193,NaN,0.0045653,-0.01224,-0.0045674,0.0042139,NaN
0.010197,0.011353,-0.0011144,0.049608,-0.0046438,0.059981,0.029463,0.023836,0.032242,0.12017,0.0034338,0.014687,NaN,NaN,0.024522,0.065906,0.0037717,-0.013636,5.0631,-72,0.018993,0.0067042,0.012489,-0.5,0,-0.051746,-0.071367,-0.065218,-0.10867,-0.021187,-0.25515,0.010018,0.016454,0.012315,0.01085,0.017686,0.029487,0.00094029,0.0064381,0.0048909,0.0044054,0.0043874,0.0032167,0.010089,40,0.2,40.3,7.3784,5.5452,5.9789,6.3835,5.8805,NaN,NaN,NaN,NaN,NaN,NaN,0.088795,NaN,-0.0088507,0.010804,-0.030993,-0.0028556,0.00033177,0.00029631,0.0025597,0.017078,0.010627,0.0078377,0.0076582,0.014089,0.0014172,0.031476,0.033598,-0.087425,0.01929,-0.01,0.21,0.34,0.31,0.33,0.26,0.16,0.02,0.02,0.89,0.5,0.86,1.15,1.02,0.7,0.59,1.29,NaN,-0.0037626,0,-0.0015354,0.00094652,0.0030257,0.0030166,-0.0032415,-4.3e-05,0,-0.026782,0.0020422,0,0,-0.0045977,0,0,0.0042283,0.0033956,0.0032206,0.0033389,0.00055007,-0.00033286,0.0018392,-0.00051974,0.01373,-0.0077973,0.019139,NaN,-0.00071576,-0.0055393,0.0059557,0.0083641,NaN
